20040488,0
20040488,1
22040548,1
22040548,0
40040512,0
40040512,1
42040572,1
42040572,0
60040536,0
60040536,1
62040596,1
62040596,0
80040560,0
80040560,1
82040620,1
82040620,0
100040584,0
100040584,1
102040644,1
102040644,0
120040608,0
120040608,1
122040668,1
122040668,0
140040632,0
140040632,1
142040692,1
142040692,0
160040656,0
160040656,1
162040716,1
162040716,0
180040680,0
180040680,1
182040740,1
182040740,0
200040704,0
200040704,1
202040764,1
202040764,0
220040728,0
220040728,1
222040788,1
222040788,0
240040752,0
240040752,1
242040812,1
242040812,0
260040776,0
260040776,1
262040836,1
262040836,0
280040800,0
280040800,1
282040860,1
282040860,0
300040824,0
300040824,1
302040884,1
302040884,0
320040848,0
320040848,1
322040908,1
322040908,0
340040872,0
340040872,1
342040932,1
342040932,0
360040896,0
360040896,1
362040956,1
362040956,0
380040920,0
380040920,1
382040980,1
382040980,0
400040944,0
400040944,1
402041004,1
402041004,0
420040968,0
420040968,1
422041028,1
422041028,0
440040992,0
440040992,1
442041052,1
442041052,0
460041016,0
460041016,1
462041076,1
462041076,0
480041040,0
480041040,1
482041100,1
482041100,0
500041064,0
500041064,1
502041124,1
502041124,0
520041088,0
520041088,1
522041148,1
522041148,0
540041112,0
540041112,1
542041172,1
542041172,0
560041136,0
560041136,1
562041196,1
562041196,0
