20000424,0
20000424,1
22000484,1
22000484,0
40000446,0
40000446,1
42000506,1
42000506,0
60000468,0
60000468,1
62000528,1
62000528,0
80000490,0
80000490,1
82000550,1
82000550,0
100000512,0
100000512,1
102000572,1
102000572,0
120000534,0
120000534,1
122000594,1
122000594,0
140000556,0
140000556,1
142000616,1
142000616,0
160000578,0
160000578,1
162000638,1
162000638,0
180000600,0
180000600,1
182000660,1
182000660,0
200000622,0
200000622,1
202000682,1
202000682,0
220000644,0
220000644,1
222000704,1
222000704,0
240000666,0
240000666,1
242000726,1
242000726,0
260000688,0
260000688,1
262000748,1
262000748,0
280000710,0
280000710,1
282000770,1
282000770,0
300000732,0
300000732,1
302000792,1
302000792,0
320000754,0
320000754,1
322000814,1
322000814,0
340000776,0
340000776,1
342000836,1
342000836,0
360000798,0
360000798,1
362000858,1
362000858,0
380000820,0
380000820,1
382000880,1
382000880,0
400000842,0
400000842,1
402000902,1
402000902,0
421000864,0
421000864,1
423000924,1
423000924,0
441000886,0
441000886,1
443000946,1
443000946,0
461000908,0
461000908,1
463000968,1
463000968,0
481000930,0
481000930,1
483000990,1
483000990,0
501000952,0
501000952,1
503001012,1
503001012,0
521000974,0
521000974,1
523001034,1
523001034,0
541000996,0
541000996,1
543001056,1
543001056,0
561001018,0
561001018,1
563001078,1
563001078,0
