20000588,0
20000588,1
22000648,1
22000648,0
41000648,0
41000648,1
43000708,1
43000708,0
66000708,0
66000708,1
68000768,1
68000768,0
96000768,0
96000768,1
98000828,1
98000828,0
131000828,0
131000828,1
133000888,1
133000888,0
171000888,0
171000888,1
173000948,1
173000948,0
216000952,0
216000952,1
218001012,1
218001012,0
236001016,0
236001016,1
238001076,1
238001076,0
286001076,0
286001076,1
288001136,1
288001136,0
346001136,0
346001136,1
348001196,1
348001196,0
416001198,0
416001198,1
418001258,1
418001258,0
436001262,0
436001262,1
438001322,1
438001322,0
456001326,0
456001326,1
458001386,1
458001386,0
476001390,0
476001390,1
478001450,1
478001450,0
496001454,0
496001454,1
498001514,1
498001514,0
516001518,0
516001518,1
518001578,1
518001578,0
536001582,0
536001582,1
538001642,1
538001642,0
556001646,0
556001646,1
558001706,1
558001706,0
576001710,0
576001710,1
578001770,1
578001770,0
596001774,0
596001774,1
598001834,1
598001834,0
616001838,0
616001838,1
618001898,1
618001898,0
636001902,0
636001902,1
638001962,1
638001962,0
656001966,0
656001966,1
658002026,1
658002026,0
676002030,0
676002030,1
678002090,1
678002090,0
696002094,0
696002094,1
698002154,1
698002154,0
716002158,0
716002158,1
718002218,1
718002218,0
736002222,0
736002222,1
738002282,1
738002282,0
756002286,0
756002286,1
758002346,1
758002346,0
